License Number,Full Name,NPN Number,Residency Type,License Status,License Issue Date,Business City,Business State,Business Zip,Business County
G236096,FAIR RESOLUTION CLAIMS,"=""21583638""",Resident,VALID,5/7/2025 12:00:00 AM,ORLANDO (ORANGE),FL,"=""32832""",Orange
G240595,CAPITAL CLAIMS GROUP INC.,"=""21600339""",Resident,VALID,5/22/2025 12:00:00 AM,MIRAMAR,FL,"=""33025""",Broward
G233131,ABSOLUTE CLAIMS ADVOCATES,"=""21572621""",Resident,VALID,4/28/2025 12:00:00 AM,FORT LAUDERDALE,FL,"=""33309""",Broward
G236242,TRUEHAVEN CLAIMS CONSULTING,"=""21583595""",Resident,VALID,5/7/2025 12:00:00 AM,PONTE VEDRA,FL,"=""32081""",St. Johns
G221230,VICTORIOUS ADJUSTERS GROUP LLC,"=""21525939""",Resident,VALID,3/18/2025 12:00:00 AM,KISSIMMEE,FL,"=""34746""",Osceola
G226158,PROPERTY DAMAGE EXPERTS,"=""21544778""",Resident,VALID,4/2/2025 12:00:00 AM,ST. AUGUSTINE,FL,"=""32092""",St. Johns
G226380,PROPERTY DAMAGE SOLUTIONS INC.,"=""21325165""",Resident,VALID,4/3/2025 12:00:00 AM,JACKSONVILLE,FL,"=""32225""",Duval
G220856,JP PUBLIC ADJUSTERS GROUP,"=""21524343""",Resident,VALID,3/17/2025 12:00:00 AM,DELRAY BEACH,FL,"=""33483""",Palm Beach
G251102,PRO & CLAIM LLC,"=""21638287""",Resident,VALID,6/27/2025 12:00:00 AM,DORAL,FL,"=""33178""",Dade
G230750,SUPREME ADJUSTING LLC,"=""19096453""",Non-Resident,VALID,4/17/2025 12:00:00 AM,PALATINE,IL,"=""60067""",
G248028,"MANHATTAN PUBLIC ADJUSTMENT, LLC","=""20287354""",Non-Resident,VALID,6/17/2025 12:00:00 AM,NEW YORK,NY,"=""10038""",
G228129,PROPERTY CLAIM GROUP USA,"=""21552417""",Resident,VALID,4/9/2025 12:00:00 AM,WESTON,FL,"=""33331""",Broward
G250672,OAKLINE ADJUSTING & DISPUTE RESOLUTION,"=""21636989""",Resident,VALID,6/26/2025 12:00:00 AM,WESLEY CHAPEL,FL,"=""33543""",Pasco
G230149,PUBLIC ADJUSTERS COALITION,"=""21560619""",Resident,VALID,4/16/2025 12:00:00 AM,WEST PALM BEACH,FL,"=""33411""",Palm Beach
W971658,AV CLAIM STRATEGIES INC,"=""20686764""",Resident,VALID,5/1/2025 12:00:00 AM,MIAMI BEACH,FL,"=""33139""",Dade
G249194,STEPHENS CLAIM SERVICES INC,"=""21633057""",Resident,VALID,6/23/2025 12:00:00 AM,SOUTH PALM BEACH,FL,"=""33480""",Palm Beach
G252036,AJW CLAIMS,"=""21641832""",Resident,VALID,7/1/2025 12:00:00 AM,MIRAMAR,FL,"=""33027""",Dade
G240494,KYLE,"=""21600340""",Resident,VALID,5/22/2025 12:00:00 AM,ALACHUA,FL,"=""32615""",Alachua
G268861,V&F LEGACY GROUP INCORPORATED,"=""21705272""",Resident,VALID,8/25/2025 12:00:00 AM,PLANTATION,FL,"=""33324""",Broward
G267291,STATE PUBLIC ADJUSTING CO,"=""16783677""",Non-Resident,VALID,8/20/2025 12:00:00 AM,WEST READING,PA,"=""19611""",
G276087,PROPERTY ADVISORS,"=""21730276""",Resident,VALID,9/17/2025 12:00:00 AM,MELBOURNE,FL,"=""32935""",Brevard
G261280,HIGH NET WORTH SOLUTIONS LLC D/B/A HNW ADJUSTERS,"=""21677948""",Resident,VALID,7/31/2025 12:00:00 AM,SAINT CLOUD,FL,"=""34772""",Osceola
G275393,QUAD STATE PUBLIC ADJUSTING,"=""21727510""",Resident,VALID,9/15/2025 12:00:00 AM,SAINT CLOUD,FL,"=""34772""",Osceola
G259183,RELENTLESS PURSUIT PUBLIC ADJUSTING LLC,"=""21671118""",Resident,VALID,7/25/2025 12:00:00 AM,YULEE,FL,"=""32097""",Nassau
G273084,VALOR PUBLIC ADJUSTERS,"=""21721375""",Resident,VALID,9/9/2025 12:00:00 AM,VERO BEACH,FL,"=""32960""",Indian River
G264727,IRON GUARD CLAIMS LLC,"=""21690557""",Resident,VALID,8/12/2025 12:00:00 AM,MIRAMAR,FL,"=""33027""",Dade
G267978,CLAIM ADJUSTING PROS,"=""21702385""",Resident,VALID,8/21/2025 12:00:00 AM,MIAMI,FL,"=""33177""",Dade
G253396,BRILLIANT CLAIMS CONSULTING LLC,"=""21648125""",Resident,VALID,7/8/2025 12:00:00 AM,SANFORD,FL,"=""32771""",Seminole
W817848,CROSSTOWN PUBLIC ADJUSTERS & HOME INSPECTIONS LLC,"=""20196760""",Resident,VALID,9/19/2025 12:00:00 AM,MIAMI,FL,"=""33168""",Dade
G279745,"LANDFALL PUBLIC ADJUSTERS, LLC","=""21742546""",Resident,VALID,9/29/2025 12:00:00 AM,ORMOND BEACH,FL,"=""32174""",Volusia
G282662,RUBIN AND ROSEN ADJUSTERS,"=""12722646""",Non-Resident,VALID,10/7/2025 12:00:00 AM,BROOKLYN,NY,"=""11234""",
W805639,JMD CONSULTANTS INC DBA THE PROPERTY CLAIM,"=""20148880""",Resident,VALID,9/15/2025 12:00:00 AM,WESTON,FL,"=""33331""",Broward
G259997,"HP ADJUSTMENTS, LLC","=""21673242""",Resident,VALID,7/28/2025 12:00:00 AM,SOUTH DAYTONA,FL,"=""32119""",Volusia
G280748,IRON GUARD CLAIMS OF SOUTH FLORIDA LLC,"=""21745316""",Resident,VALID,10/1/2025 12:00:00 AM,MIRAMAR,FL,"=""33027""",Broward
G272398,ATLAS CLAIMS LLC,"=""21717999""",Resident,VALID,9/5/2025 12:00:00 AM,POMPANO BEACH,FL,"=""33062""",Broward
G267893,INTEGRA PROPERTY CLAIM SOLUTIONS,"=""21702364""",Resident,VALID,8/21/2025 12:00:00 AM,BOCA RATON,FL,"=""33432""",Palm Beach
G270602,GOOD NEWS CLAIMS,"=""21711172""",Resident,VALID,8/29/2025 12:00:00 AM,RIVERVIEW,FL,"=""335799438""",Hillsborough
G282762,"CLAIMS WON, LLC","=""21030494""",Non-Resident,VALID,10/8/2025 12:00:00 AM,PHILADELPHIA,PA,"=""19106""",
G282978,NEW LEAF CLAIMS CONSULTING LLC,"=""21752436""",Resident,VALID,10/8/2025 12:00:00 AM,SARASOTA,FL,"=""34243""",Sarasota
G279376,ABSOLUTE PUBLIC ADJUSTERS LLC,"=""21740663""",Resident,VALID,9/26/2025 12:00:00 AM,PORT SAINT LUCIE,FL,"=""34953""",St. Lucie
G268032,M&S CLAIMS SERVICES LLC,"=""21702401""",Resident,VALID,8/21/2025 12:00:00 AM,ST PETE BEACH,FL,"=""33706""",Hillsborough
W826193,REGION ADJUSTING INC.,"=""19474426""",Resident,VALID,9/10/2025 12:00:00 AM,WESLEY CHAPEL,FL,"=""33543""",Pasco
W874722,GB ADJUSTING LLC DBA CCA PUBLIC ADJUSTERS DBA COAST 2 COAST ADJUSTER,"=""20391206""",Resident,VALID,9/24/2025 12:00:00 AM,MERRITT ISLAND,FL,"=""32952""",Brevard
G269876,STRIVE CLAIMS,"=""21708242""",Resident,VALID,8/27/2025 12:00:00 AM,RIVERVIEW,FL,"=""335799438""",Hillsborough
G260266,SOUTH FLORIDA UNITED PUBLIC ADJUSTERS,"=""21674849""",Resident,VALID,7/29/2025 12:00:00 AM,MIAMI,FL,"=""33131""",Dade
W891616,"CAC ADJUSTING, INC.","=""20442688""",Resident,VALID,8/25/2025 12:00:00 AM,MIAMI,FL,"=""33186""",Dade
G269744,SONNIG ADJUSTING LLC,"=""21708241""",Resident,VALID,8/27/2025 12:00:00 AM,ORLANDO,FL,"=""32837""",Orange
G261714,SMART START CLAIM ADJUSTERS,"=""21679344""",Resident,VALID,8/1/2025 12:00:00 AM,CORAL SPRINGS,FL,"=""33065""",Broward
G277454,VALOR PUBLIC ADJUSTERS,"=""21734867""",Resident,VALID,9/22/2025 12:00:00 AM,VERO BEACH,FL,"=""32960""",Indian River
G255840,PA CLAIMS LLC,"=""21656684""",Resident,VALID,7/15/2025 12:00:00 AM,ORLANDO,FL,"=""32809""",Orange
G282397,REVIVE CLAIM MANAGEMENT LLC,"=""21397315""",Non-Resident,VALID,10/7/2025 12:00:00 AM,IRVING,TX,"=""750392803""",
G276678,"ESTRELLA ADJUSTING, LLC","=""21731833""",Resident,VALID,9/18/2025 12:00:00 AM,PEMBROKE PINES,FL,"=""33024""",Broward
G257515,YODA THE PUBLIC ADJUSTER LLC,"=""21662879""",Resident,VALID,7/21/2025 12:00:00 AM,DORAL,FL,"=""33166""",Dade
G260347,"DILLMAN & DILLMAN, LLC","=""21674843""",Non-Resident,VALID,7/29/2025 12:00:00 AM,TRUMBULL,CT,"=""06611""",
W811923,CAVALRY PUBLIC ADJUSTERS,"=""20172137""",Resident,VALID,9/29/2025 12:00:00 AM,MIAMI LAKES,FL,"=""33018""",Dade
G262883,TOP LEVEL PUBLIC ADJUSTING INC.,"=""21683974""",Resident,VALID,8/6/2025 12:00:00 AM,MELBOURNE,FL,"=""32934""",Brevard
W838449,"SUPERIOR PUBLIC ADJUSTERS, LLC","=""20268878""",Resident,VALID,10/23/2025 12:00:00 AM,MIAMI,FL,"=""33155""",Dade
G259432,"MARK CRAM PROPERTY SERVICES, INC.","=""21671098""",Resident,VALID,7/25/2025 12:00:00 AM,HOMOSASSA,FL,"=""344484956""",Citrus
G275662,SHORELINE CLAIMS LLC,"=""21728964""",Resident,VALID,9/16/2025 12:00:00 AM,BOCA RATON,FL,"=""33432""",Palm Beach
G283331,CLAIMS BEAST,"=""21753525""",Resident,VALID,10/9/2025 12:00:00 AM,RIVERVIEW,FL,"=""33578""",Hillsborough
G270689,ADJUSTIQSOLUTIONS LLC,"=""21711163""",Resident,VALID,8/29/2025 12:00:00 AM,MIAMI,FL,"=""33126""",Dade
G260257,ELEMENTAL CLAIMS LLC,"=""21674840""",Resident,VALID,7/29/2025 12:00:00 AM,RIVERVIEW,FL,"=""33579""",Hillsborough
G257793,RICHARD DOSIO LLC DBA PHOENIX PUBLIC ADJUSTING,"=""21664329""",Resident,VALID,7/22/2025 12:00:00 AM,PALM COAST,FL,"=""32164""",Flagler
G261648,AMERICAN CLAIM ADJUSTERS INC,"=""21679345""",Resident,VALID,8/1/2025 12:00:00 AM,CORAL GABLES,FL,"=""33134""",Dade
G304033,CLAIMOLOGY,"=""22081651""",Resident,VALID,12/22/2025 12:00:00 AM,DESTIN,FL,"=""32541""",Okaloosa
G292969,PUBLIC ADJUSTING SERVICES,"=""21782220""",Resident,VALID,11/6/2025 12:00:00 AM,JACKSONVILLE,FL,"=""32210""",Duval
G296470,"MAC HOME SERVICES CONSULTING, INC.","=""22052420""",Resident,VALID,11/19/2025 12:00:00 AM,ODESSA,FL,"=""33556""",Hillsborough
G303399,RESCUED CLAIMS,"=""22078931""",Resident,VALID,12/18/2025 12:00:00 AM,ST. PETERSBURG,FL,"=""33709""",Pinellas
G305295,"CLAIM PRO SERVICES, LLC","=""22086587""",Resident,VALID,12/30/2025 12:00:00 AM,PLANTATION,FL,"=""33322""",Broward
G300350,A2Z PROPERTY CLAIMS,"=""22068571""",Resident,VALID,12/8/2025 12:00:00 AM,SANFORD,FL,"=""32771""",Seminole
G285957,"LEVIN CLAIMS ADJUSTING SERVICES, INC.","=""21760657""",Resident,VALID,10/16/2025 12:00:00 AM,BOCA RATON,FL,"=""33434""",Palm Beach
G313332,"POPKIN ADJUSTMENT COMPANY, LLC","=""21162266""",Non-Resident,VALID,2/3/2026 12:00:00 AM,SHARON,MA,"=""02067""",
G311833,BOARD AND BEAM ADJUSTING LLC,"=""22111912""",Resident,VALID,1/28/2026 12:00:00 AM,WEST MELBOURNE,FL,"=""32904""",Brevard
G287323,PALM STATE CLAIMS,"=""21765059""",Resident,VALID,10/21/2025 12:00:00 AM,PALM SPRINGS,FL,"=""33461""",Palm Beach
W863777,TRUE ADJUSTMENT INC,"=""20356177""",Resident,VALID,1/30/2026 12:00:00 AM,MIAMI,FL,"=""33136""",Dade
G308518,"F.R.I. PUBLIC INSURANCE ADJUSTERS, INC.","=""8096354""",Resident,VALID,1/14/2026 12:00:00 AM,MIAMI BEACH,FL,"=""33139""",Dade
G308417,"ILCOA, INC.","=""20710770""",Non-Resident,VALID,1/14/2026 12:00:00 AM,CHICAGO,IL,"=""60642""",
G288962,AMERICAN FINANCIAL CLAIMS,"=""21769471""",Resident,VALID,10/26/2025 12:00:00 AM,MIAMI,FL,"=""33131""",Dade
G309565,NO-BULL CLAIMS LLC,"=""22103770""",Non-Resident,VALID,1/20/2026 12:00:00 AM,LEESBURG,GA,"=""31763""",
W892436,SEMPER FI PUBLIC ADJUSTERS SOUTHEAST LLC,"=""20319252""",Non-Resident,VALID,10/14/2025 12:00:00 AM,CLEVELAND,TN,"=""37321""",
G310485,"LUCID CLAIMS SERVICES, LLC","=""22106537""",Resident,VALID,1/22/2026 12:00:00 AM,CLEARWATER,FL,"=""33762""",Pinellas
G297619,"PARAMOUNT PUBLIC ADJUSTING, LLC","=""22056990""",Resident,VALID,11/24/2025 12:00:00 AM,CASSELBERRY,FL,"=""32707""",Seminole
G285508,FLORIDA PROPERTY CLAIMS LLC,"=""21759347""",Resident,VALID,10/15/2025 12:00:00 AM,PEMBROKE PINES,FL,"=""33028""",Broward
G300597,CLAIM SPECIALIST CONSULTING LLC,"=""21226790""",Resident,VALID,12/9/2025 12:00:00 AM,MIAMI,FL,"=""33125""",Dade
W926534,COCONUT GROVE CLAIM ADJUSTERS LLC,"=""20534250""",Resident,VALID,12/22/2025 12:00:00 AM,MIAMI,FL,"=""33181""",Dade
G300970,THE ADJUSTER KNOWS LIMITED LIABILITY COMPANY,"=""22072274""",Resident,VALID,12/11/2025 12:00:00 AM,MELBOURNE,FL,"=""32901""",Brevard
G300556,CLAIMS HELP ADJUSTING GROUP LLC,"=""22069960""",Resident,VALID,12/9/2025 12:00:00 AM,PORT SAINT LUCIE,FL,"=""34984""",St. Lucie
G288598,NEW EDGE APPRAISALS,"=""21769461""",Resident,VALID,10/24/2025 12:00:00 AM,HOLLYWOOD,FL,"=""33020""",Broward
G311991,GUARDIAN PUBLIC ADJUSTERS,"=""22111936""",Resident,VALID,1/28/2026 12:00:00 AM,TAMPA,FL,"=""33626""",Hillsborough
G299053,"ICE AR ENTERPRISES, LLC","=""22062832""",Resident,VALID,12/2/2025 12:00:00 AM,SAN ANTONIO,FL,"=""33576""",Pasco
W813723,A1 PROPERTY DAMAGE CLAIMS DBA CENTURY PUBLIC ADJUSTERS,"=""20178752""",Resident,VALID,3/11/2026 12:00:00 AM,AVENTURA,FL,"=""33180""",Dade
G287439,HDG PUBLIC ADJUSTERS & INSURANCE LOSS LLC,"=""21765086""",Resident,VALID,10/21/2025 12:00:00 AM,TAMPA,FL,"=""33614""",Hillsborough
G299671,ELOHEH PUBLIC ADJUSTING GROUP,"=""22065532""",Resident,VALID,12/4/2025 12:00:00 AM,JACKSONVILLE,FL,"=""32211""",Duval
G315491,ALPHA CLAIMS ADJUSTER,"=""22124895""",Resident,VALID,2/10/2026 12:00:00 AM,PLANTATION,FL,"=""33324""",Broward
G291084,"STATEWIDE PUBLIC ADJUSTING SERVICES, INC.","=""21776421""",Resident,VALID,10/31/2025 12:00:00 AM,MIAMI,FL,"=""33187""",Dade
G305286,CLAIMGUARDIANS LLC,"=""22086598""",Resident,VALID,12/30/2025 12:00:00 AM,MIAMI,FL,"=""33170""",Dade
G312914,NO RISK CLAIMS ADJUSTERS INC,"=""22116256""",Resident,VALID,2/2/2026 12:00:00 AM,MIAMI,FL,"=""33138""",Dade
G311306,RAMIREZ A & A CONSULTANTS INC,"=""22109216""",Resident,VALID,1/26/2026 12:00:00 AM,MIAMI,FL,"=""33175""",Dade
G311343,"DSADJUSTING, LLC","=""22109222""",Resident,VALID,1/26/2026 12:00:00 AM,SAINT CLOUD,FL,"=""34771""",Osceola
G293343,PHOENIX CLAIMS ADJUSTING,"=""21783510""",Resident,VALID,11/7/2025 12:00:00 AM,ST. AUGUSTINE,FL,"=""32095""",St. Johns
G327278,CLAIM PATH ADJUSTING LLC,"=""22168581""",Resident,VALID,3/24/2026 12:00:00 AM,KISSIMMEE,FL,"=""34744""",Osceola
G340951,PRESTIGE CLAIMS GROUP LLC,"=""22219826""",Resident,VALID,5/13/2026 12:00:00 AM,ORLANDO,FL,"=""32829""",Orange
W827182,BEACON ADJUSTERS GROUP,"=""20232366""",Resident,VALID,3/25/2026 12:00:00 AM,MIRAMAR,FL,"=""33025""",Broward
G329827,OWNER SOLUTIONS PROPERTY CLAIMS,"=""22178474""",Resident,VALID,4/2/2026 12:00:00 AM,ST. CLOUD,FL,"=""347717688""",Osceola
W814421,CORAL CLAIMS,"=""20181747""",Resident,VALID,5/21/2026 12:00:00 AM,CORAL SPRINGS,FL,"=""33071""",Broward
G033912,KORT CO,"=""20824330""",Resident,VALID,5/15/2026 12:00:00 AM,DELRAY BEACH,FL,"=""33444""",Palm Beach
G342781,YOUR CLAIM GUY LLC,"=""22225883""",Resident,VALID,5/19/2026 12:00:00 AM,WINTER PARK,FL,"=""32792""",Seminole
G329286,LIBERTY PUBLIC ADJUSTING GROUP,"=""22177115""",Resident,VALID,4/1/2026 12:00:00 AM,ORMOND BEACH,FL,"=""32174""",Volusia
G325996,IRON REEF CLAIMS CONSULTANTS LLC,"=""22164011""",Resident,VALID,3/19/2026 12:00:00 AM,PENSACOLA,FL,"=""32503""",Escambia
G363850,CONTINENTAL ADJUSTERS LLC,"=""21217525""",Non-Resident,VALID,7/31/2026 12:00:00 AM,MCKINNEY,TX,"=""75070""",
G280217,VECTOR CLAIM SOLUTIONS LLC,"=""21569850""",Non-Resident,VALID,5/8/2026 12:00:00 AM,OMAHA,NE,"=""68102""",
G322874,QUICKPRO INC; DBA PROPERTY CLAIM SERVICES,"=""22152524""",Resident,VALID,3/9/2026 12:00:00 AM,SAN ANTONIO,FL,"=""33576""",Pasco
G359330,MAG PROPERTY CLAIMS AND CONSULTING CORP,"=""22292823""",Resident,VALID,7/17/2026 12:00:00 AM,CORAL SPRINGS,FL,"=""33067""",Broward
G319079,"LIGHTSTONE PUBLIC ADJUSTERS, CORP.","=""22137322""",Resident,VALID,2/23/2026 12:00:00 AM,PEMBROKE PINES,FL,"=""33026""",Broward
G335247,PIONEER PUBLIC ADJUSTERS LLC,"=""22198418""",Resident,VALID,4/22/2026 12:00:00 AM,WELLINGTON,FL,"=""33414""",Palm Beach
G344287,RELENTLESS RECOVERY GROUP,"=""22232366""",Resident,VALID,5/26/2026 12:00:00 AM,JACKSONVILLE,FL,"=""32065""",Clay
W824117,RICARDO PUBLIC ADJUSTERS,"=""20220058""",Resident,VALID,3/27/2026 12:00:00 AM,MIAMI,FL,"=""33155""",Dade
G340414,INSURANCECLAIM123.COM,"=""22218368""",Resident,VALID,5/12/2026 12:00:00 AM,HAINES CITY,FL,"=""33844""",Polk
G347525,CC CLAIMS CONSULTING,"=""22250067""",Resident,VALID,6/5/2026 12:00:00 AM,TAMPA,FL,"=""33602""",Hillsborough
G344165,SKIPTON & ASSOCIATES LLC,"=""7822640""",Non-Resident,VALID,5/26/2026 12:00:00 AM,SCOTTSDALE,AZ,"=""85255""",
G328682,AMERICAN RECOVERY,"=""22174355""",Resident,VALID,3/30/2026 12:00:00 AM,PALM BAY,FL,"=""32909""",Brevard
G091037,BUILDING DAMAGE CONSULTANTS,"=""19334411""",Non-Resident,VALID,4/6/2026 12:00:00 AM,COVINGTON,LA,"=""70433""",
G145583,"ROTH ADJUSTING, LLC","=""21270793""",Resident,VALID,4/7/2026 12:00:00 AM,ORLANDO,FL,"=""32801""",Orange
G323296,DALTON JOHN JUDD,"=""22153942""",Resident,VALID,3/10/2026 12:00:00 AM,SARASOTA,FL,"=""34232""",Sarasota
G328942,GOPRO CLAIMS,"=""22176036""",Resident,VALID,3/31/2026 12:00:00 AM,CELEBRATION,FL,"=""34747""",Osceola
G329404,HALO CLAIMS & CONSULTING LLC,"=""22177134""",Resident,VALID,4/1/2026 12:00:00 AM,ORANGE PARK,FL,"=""320656807""",Clay
W806786,"GUARDIAN GROUP CLAIMS CONSULTING, DBA GUARDIAN CLAIMS USA","=""20154647""",Resident,VALID,2/23/2026 12:00:00 AM,PLANTATION,FL,"=""33317""",Broward
G328605,PALM BEACH ADJUSTERSDBATIGER ADJUSTERS TERRITORY06,"=""22173035""",Resident,VALID,3/29/2026 12:00:00 AM,JUPITER,FL,"=""33458""",Palm Beach
G337768,EXCALIBUR PUBLIC ADJUSTERS,"=""22208046""",Resident,VALID,5/1/2026 12:00:00 AM,WELLINGTON,FL,"=""334148970""",Palm Beach
G332620,COUNTRY PUBLIC ADJUSTERS LLC,"=""22190109""",Resident,VALID,4/14/2026 12:00:00 AM,TAMARAC,FL,"=""33319""",Broward
G339745,ROOF CLAIM ADJUSTING LLC,"=""22215199""",Resident,VALID,5/8/2026 12:00:00 AM,ORLANDO,FL,"=""32810""",Orange
G321320,WARRIORS ADJUSTING GROUP,"=""22146500""",Resident,VALID,3/3/2026 12:00:00 AM,FORT LAUDERDALE,FL,"=""33311""",Broward
G324131,"PUBLIC ADJUSTER 320, LLC","=""22156735""",Resident,VALID,3/12/2026 12:00:00 AM,CLEWISTON,FL,"=""33440""",Hendry
W811061,"GUARD YOUR CLAIM, INC","=""20169610""",Resident,VALID,3/17/2026 12:00:00 AM,CORAL GABLES,FL,"=""33134""",Dade
G346230,FIDELIS ADJUSTING LLC,"=""22240229""",Resident,VALID,6/2/2026 12:00:00 AM,MIAMI,FL,"=""33176""",Dade
G343086,CLAIMS WITH CRYSTAL,"=""22227265""",Resident,VALID,5/20/2026 12:00:00 AM,MELBOURNE,FL,"=""32904""",Brevard
G349478,CATASTROPHE CLAIMS ADJUSTING,"=""22137503""",Non-Resident,VALID,6/11/2026 12:00:00 AM,CHARLOTTE,NC,"=""28277""",
W936270,"FUXA & ASSOCIATES, INC.","=""20565355""",Resident,VALID,6/8/2026 12:00:00 AM,DAVIE,FL,"=""33330""",Broward
G120332,ADJUSTER PRIME LLC,"=""21166939""",Resident,VALID,6/10/2026 12:00:00 AM,COCONUT CREEK,FL,"=""33073""",Broward
G327279,"TRUE CAPITAL CLAIMS, LLC","=""22104737""",Non-Resident,VALID,3/24/2026 12:00:00 AM,SHAKER HEIGHTS,OH,"=""44122""",
G344616,BLUEPRINT INSURANCE CLAIMS LLC,"=""22234374""",Resident,VALID,5/27/2026 12:00:00 AM,ST PETERSBURG,FL,"=""33702""",Pinellas
G337693,"LION CLAIMS ADJUSTERS, LLC","=""22208045""",Resident,VALID,5/1/2026 12:00:00 AM,HOLLYWOOD,FL,"=""33021""",Broward
G348864,"CLAIM SERVICE PRO PUBLIC ADJUSTERS, LLC","=""22253863""",Resident,VALID,6/10/2026 12:00:00 AM,OAKLAND PARK,FL,"=""33309""",Broward
G325707,THE CLAIM COMPANY,"=""22162689""",Resident,VALID,3/18/2026 12:00:00 AM,WESTON,FL,"=""33327""",Broward
G363445,GOLDEN CLAIM SOLUTIONS,"=""22307138""",Resident,VALID,7/30/2026 12:00:00 AM,LEESBURG,FL,"=""34788""",Lake
G370933,KINGDOM CLAIMS LLC,"=""22331038""",Resident,VALID,8/21/2026 12:00:00 AM,MIAMI,FL,"=""33190""",Dade
G367072,CLAIMS CAFE PUBLIC ADJUSTERS LLC,"=""22319087""",Resident,VALID,8/11/2026 12:00:00 AM,DUNEDIN,FL,"=""34698""",Pinellas
G360300,TAYLOR DOUGLAS LLC DBA TIGER ADJUSTERS TERRITORY 11,"=""22296235""",Resident,VALID,7/21/2026 12:00:00 AM,WIMAUMA,FL,"=""33598""",Hillsborough
G356532,A.P. PUBLIC ADJUSTERS LLC,"=""22283905""",Resident,VALID,7/9/2026 12:00:00 AM,PORT RICHEY,FL,"=""34668""",Pasco
G361205,REPUBLIC ADJUSTERS LLC,"=""22299019""",Resident,VALID,7/23/2026 12:00:00 AM,WINTER PARK,FL,"="" 32789""",Seminole
G369408,OBSIDIAN CLAIMS GROUP LLC,"=""22326865""",Resident,VALID,8/18/2026 12:00:00 AM,DORAL,FL,"=""33178""",Dade
G360859,"EPIC CLAIMS SERVICES, LLC","=""22297687""",Resident,VALID,7/22/2026 12:00:00 AM,JACKSONVILLE,FL,"=""322257110""",Duval
G369804,"AT ADJUSTMENT & CLAIMS SERVICES LLC DBA BEYOND PROPERTY CLAIMS, INC.","=""22328361""",Resident,VALID,8/19/2026 12:00:00 AM,MELBOURNE,FL,"=""32901""",Brevard
W807121,ADJUSTER GROUPS LLC,"=""20155977""",Resident,VALID,8/19/2026 12:00:00 AM,KISSIMEE,FL,"=""34741""",Osceola
G356782,TITAN PROPERTY CLAIMS LLC,"=""22285175""",Resident,VALID,7/10/2026 12:00:00 AM,DORAL,FL,"=""33166""",Dade
G144238,BARRERA & ASSOCIATES LLC,"=""21265158""",Non-Resident,VALID,6/25/2026 12:00:00 AM,DAWSONVILLE,GA,"=""30534""",
W974002,BAYSIDE PUBLIC ADJUSTERS LLC.,"=""20694184""",Resident,VALID,6/25/2026 12:00:00 AM,ST. PETERSBURG,FL,"=""33702""",Pinellas
G352972,EMPIRE CLAIMS ADJUSTERS LLC,"=""22270114""",Resident,VALID,6/25/2026 12:00:00 AM,ORLANDO,FL,"=""32824""",Orange
G371673,FIDELITY PUBLIC ADJUSTERS CORP,"=""22334710""",Resident,VALID,8/25/2026 12:00:00 AM,HIALEAH,FL,"=""33015""",Dade
W944618,"ALPHA CLAIMS CONSULTANTS, LLC","=""20593992""",Resident,VALID,7/20/2026 12:00:00 AM,MIRAMAR,FL,"=""33027""",Broward
G351312,GRANOVSKY & ASSOCIATES,"=""22262802""",Resident,VALID,6/18/2026 12:00:00 AM,MIAMI,FL,"=""33130""",Dade
G357858,FREEDOM CLAIM PARTNERS,"=""22287283""",Resident,VALID,7/13/2026 12:00:00 AM,ROCKLEDGE,FL,"=""32955""",Brevard
G352022,"DAUB,INC.","=""22265682""",Resident,VALID,6/22/2026 12:00:00 AM,PALM COAST,FL,"=""32137""",Flagler
G372143,DR PRO CONSULTING SERVICES LLC,,Resident,VALID,8/26/2026 12:00:00 AM,BOYNTON BEACH,FL,"=""33426""",Palm Beach
G366555,"POLICY CONSULTANTS, LLC","=""22317532""",Resident,VALID,8/10/2026 12:00:00 AM,NEW PORT RICHEY,FL,"=""34652""",Pasco
G350978,COYNE COMMERCIAL GROUP,"=""22261553""",Resident,VALID,6/17/2026 12:00:00 AM,SANFORD,FL,"=""32773""",Seminole
G352682,OMNI VISTA PUBLIC ADJUSTERS,"=""22268581""",Resident,VALID,6/24/2026 12:00:00 AM,JACKSONVILLE,FL,"=""32258""",Duval
G368886,BULLSEYE SHARK CLAIMS CONSULTANT LLC,"=""22325316""",Resident,VALID,8/17/2026 12:00:00 AM,MIAMI,FL,"=""33186""",Dade
G368943,LIME PUBLIC ADJUSTER LLC,"=""22325286""",Resident,VALID,8/17/2026 12:00:00 AM,LEHIGH ACRES,FL,"=""33936""",Lee
